Zeitstempel;Maschinen_ID;Status;Temperatur;produzierte_Stueckzahl;Fehlteile
2026-03-21 16:00:00;M-003;Produktion;205.1;40;1
2026-03-21 16:00:00;M-004;Produktion;246.6;70;4
2026-03-21 16:00:00;M-005;Produktion;224.0;48;1
2026-03-21 17:00:00;M-001;Produktion;211.3;41;0
2026-03-21 17:00:00;M-002;Produktion;232.4;55;2
2026-03-21 17:00:00;M-003;Produktion;204.3;36;1
2026-03-21 17:00:00;M-004;Produktion;244.2;50;2
2026-03-21 17:00:00;M-005;Produktion;216.2;54;1
2026-03-21 18:00:00;M-001;Produktion;214.0;44;1
2026-03-21 18:00:00;M-002;Produktion;232.8;52;0
2026-03-21 18:00:00;M-003;Produktion;209.6;39;0
2026-03-21 18:00:00;M-004;Produktion;246.1;52;1
2026-03-21 18:00:00;M-005;Produktion;224.7;46;1
2026-03-21 19:00:00;M-001;Produktion;216.6;41;3
2026-03-21 19:00:00;M-002;Produktion;232.9;60;2
2026-03-21 19:00:00;M-003;Produktion;202.6;41;2
2026-03-21 19:00:00;M-004;Produktion;248.5;62;2
2026-03-21 19:00:00;M-005;Produktion;215.9;44;2
2026-03-21 20:00:00;M-001;Produktion;216.2;43;0
2026-03-21 20:00:00;M-002;Produktion;227.3;59;3
2026-03-21 20:00:00;M-003;Produktion;205.7;34;0
2026-03-21 20:00:00;M-004;Produktion;240.5;65;0
2026-03-21 20:00:00;M-005;Produktion;220.4;51;0
2026-03-21 21:00:00;M-001;Produktion;212.4;41;0
2026-03-21 21:00:00;M-002;Produktion;232.3;53;3
2026-03-21 21:00:00;M-003;Produktion;203.1;37;0
2026-03-21 21:00:00;M-004;Produktion;244.7;69;4
2026-03-21 21:00:00;M-005;Produktion;221.8;49;0
2026-03-21 22:00:00;M-001;Produktion;216.6;38;1
2026-03-21 22:00:00;M-002;Produktion;226.5;53;1
2026-03-21 22:00:00;M-003;Produktion;199.2;33;0
2026-03-21 22:00:00;M-004;Produktion;245.7;55;2
2026-03-21 22:00:00;M-005;Produktion;218.9;47;1
2026-03-21 23:00:00;M-001;Produktion;216.1;47;1
2026-03-21 23:00:00;M-002;Produktion;232.7;57;0
2026-03-21 23:00:00;M-003;Produktion;209.2;38;0
2026-03-21 23:00:00;M-004;Produktion;243.7;57;0
2026-03-21 23:00:00;M-005;Produktion;215.8;44;0
2026-03-22 00:00:00;M-001;Produktion;216.6;40;0
2026-03-22 00:00:00;M-002;Stillstand;127.0;0;0
2026-03-22 00:00:00;M-003;Stillstand;105.2;0;0
2026-03-22 00:00:00;M-004;Stillstand;127.0;0;0
2026-03-22 00:00:00;M-005;Produktion;216.1;51;0
2026-03-22 01:00:00;M-001;Produktion;207.7;38;0
2026-03-22 01:00:00;M-002;Stillstand;116.1;0;0
2026-03-22 01:00:00;M-003;Stillstand;116.9;0;0
2026-03-22 01:00:00;M-004;Stillstand;108.2;0;0
2026-03-22 01:00:00;M-005;Stillstand;109.0;0;0
2026-03-22 02:00:00;M-001;Stillstand;83.9;0;0
2026-03-22 02:00:00;M-002;Stillstand;129.4;0;0
2026-03-22 02:00:00;M-003;Stillstand;98.7;0;0
2026-03-22 02:00:00;M-004;Stillstand;126.3;0;0
2026-03-22 02:00:00;M-005;Stillstand;135.3;0;0
2026-03-22 03:00:00;M-001;Stillstand;124.1;0;0
2026-03-22 03:00:00;M-002;Stillstand;98.3;0;0
2026-03-22 03:00:00;M-003;Stillstand;98.4;0;0
2026-03-22 03:00:00;M-004;Stillstand;118.7;0;0
2026-03-22 03:00:00;M-005;Stillstand;117.7;0;0
2026-03-22 04:00:00;M-001;Stillstand;105.6;0;0
2026-03-22 04:00:00;M-002;Stillstand;139.8;0;0
2026-03-22 04:00:00;M-003;Produktion;204.7;37;0
2026-03-22 04:00:00;M-004;Stillstand;137.6;0;0
2026-03-22 04:00:00;M-005;Stillstand;100.8;0;0
2026-03-22 05:00:00;M-001;Stillstand;81.6;0;0
2026-03-22 05:00:00;M-002;Stillstand;142.3;0;0
2026-03-22 05:00:00;M-003;Stillstand;119.7;0;0
2026-03-22 05:00:00;M-004;Stillstand;158.2;0;0
2026-03-22 05:00:00;M-005;Stillstand;118.8;0;0
2026-03-22 06:00:00;M-001;Stillstand;95.3;0;0
2026-03-22 06:00:00;M-002;Stillstand;136.3;0;0
2026-03-22 06:00:00;M-003;Stillstand;117.4;0;0
2026-03-22 06:00:00;M-004;Stillstand;131.9;0;0
2026-03-22 06:00:00;M-005;Stillstand;123.8;0;0
2026-03-22 07:00:00;M-001;Stillstand;101.5;0;0
2026-03-22 07:00:00;M-002;Stillstand;93.5;0;0
2026-03-22 07:00:00;M-003;Stillstand;80.0;0;0
2026-03-22 07:00:00;M-004;Stillstand;140.1;0;0
2026-03-22 07:00:00;M-005;Stillstand;137.1;0;0
2026-03-22 08:00:00;M-001;Stillstand;83.8;0;0
2026-03-22 08:00:00;M-002;Stillstand;140.2;0;0
2026-03-22 08:00:00;M-003;Stillstand;95.4;0;0
2026-03-22 08:00:00;M-004;Stillstand;153.9;0;0
2026-03-22 08:00:00;M-005;Stillstand;134.5;0;0
2026-03-22 09:00:00;M-001;Stillstand;85.4;0;0
2026-03-22 09:00:00;M-002;Produktion;227.6;50;1
2026-03-22 09:00:00;M-003;Stillstand;73.1;0;0
2026-03-22 09:00:00;M-004;Stillstand;129.8;0;0
2026-03-22 09:00:00;M-005;Stillstand;120.8;0;0
2026-03-22 10:00:00;M-001;Stillstand;129.6;0;0
2026-03-22 10:00:00;M-002;Produktion;236.3;52;0
2026-03-22 10:00:00;M-003;Stillstand;89.1;0;0
2026-03-22 10:00:00;M-004;Stillstand;155.5;0;0
2026-03-22 10:00:00;M-005;Stillstand;93.5;0;0
2026-03-22 11:00:00;M-001;Stillstand;108.2;0;0
2026-03-22 11:00:00;M-002;Stillstand;94.9;0;0
2026-03-22 11:00:00;M-003;Stillstand;81.3;0;0
2026-03-22 11:00:00;M-004;Stillstand;116.3;0;0
2026-03-22 11:00:00;M-005;Stillstand;127.5;0;0
2026-03-22 12:00:00;M-001;Stillstand;134.8;0;0
2026-03-22 12:00:00;M-002;Stillstand;99.3;0;0
2026-03-22 12:00:00;M-003;Stillstand;112.3;0;0
2026-03-22 12:00:00;M-004;Stillstand;130.4;0;0
2026-03-22 12:00:00;M-005;Stillstand;136.1;0;0
2026-03-22 13:00:00;M-001;Stillstand;87.1;0;0
2026-03-22 13:00:00;M-002;Stillstand;127.4;0;0
2026-03-22 13:00:00;M-003;Stillstand;103.6;0;0
2026-03-22 13:00:00;M-004;Stillstand;153.3;0;0
2026-03-22 13:00:00;M-005;Stillstand;112.0;0;0
2026-03-22 14:00:00;M-001;Stillstand;133.9;0;0
2026-03-22 14:00:00;M-002;Stillstand;136.4;0;0
2026-03-22 14:00:00;M-003;Stillstand;96.0;0;0
2026-03-22 14:00:00;M-004;Stillstand;130.4;0;0
2026-03-22 14:00:00;M-005;Stillstand;121.7;0;0
2026-03-22 15:00:00;M-001;Stillstand;102.9;0;0
2026-03-22 15:00:00;M-002;Stillstand;139.2;0;0
2026-03-22 15:00:00;M-003;Stillstand;121.4;0;0
2026-03-22 15:00:00;M-004;Stillstand;161.8;0;0
2026-03-22 15:00:00;M-005;Stillstand;103.0;0;0
2026-03-22 16:00:00;M-001;Stillstand;82.4;0;0
2026-03-22 16:00:00;M-002;Stillstand;103.5;0;0
2026-03-22 16:00:00;M-003;Stillstand;74.9;0;0
2026-03-22 16:00:00;M-004;Stillstand;111.2;0;0
2026-03-22 16:00:00;M-005;Stillstand;93.5;0;0
2026-03-22 17:00:00;M-001;Stillstand;131.9;0;0
2026-03-22 17:00:00;M-002;Stillstand;112.4;0;0
2026-03-22 17:00:00;M-003;Stillstand;85.9;0;0
2026-03-22 17:00:00;M-004;Stillstand;139.1;0;0
2026-03-22 17:00:00;M-005;Stillstand;90.0;0;0
2026-03-22 18:00:00;M-001;Stillstand;115.4;0;0
2026-03-22 18:00:00;M-002;Stillstand;143.7;0;0
2026-03-22 18:00:00;M-003;Stillstand;123.8;0;0
2026-03-22 18:00:00;M-004;Stillstand;128.2;0;0
2026-03-22 18:00:00;M-005;Stillstand;109.1;0;0
2026-03-22 19:00:00;M-001;Stillstand;87.3;0;0
2026-03-22 19:00:00;M-002;Stillstand;138.0;0;0
2026-03-22 19:00:00;M-003;Stillstand;79.6;0;0
2026-03-22 19:00:00;M-004;Stillstand;138.4;0;0
2026-03-22 19:00:00;M-005;Stillstand;115.1;0;0
2026-03-22 20:00:00;M-001;Stillstand;99.6;0;0
2026-03-22 20:00:00;M-002;Stillstand;123.6;0;0
2026-03-22 20:00:00;M-003;Stillstand;79.6;0;0
2026-03-22 20:00:00;M-004;Stillstand;130.9;0;0
2026-03-22 20:00:00;M-005;Stillstand;132.4;0;0
2026-03-22 21:00:00;M-001;Stillstand;92.7;0;0
2026-03-22 21:00:00;M-002;Stillstand;115.1;0;0
2026-03-22 21:00:00;M-003;Stillstand;74.6;0;0
2026-03-22 21:00:00;M-004;Stillstand;161.1;0;0
2026-03-22 21:00:00;M-005;Stillstand;116.0;0;0
2026-03-22 22:00:00;M-001;Stillstand;124.5;0;0
2026-03-22 22:00:00;M-002;Stillstand;144.3;0;0
2026-03-22 22:00:00;M-003;Stillstand;97.1;0;0
2026-03-22 22:00:00;M-004;Stillstand;116.6;0;0
2026-03-22 22:00:00;M-005;Stillstand;109.6;0;0
2026-03-22 23:00:00;M-001;Stillstand;102.4;0;0
2026-03-22 23:00:00;M-002;Stillstand;99.1;0;0
2026-03-22 23:00:00;M-003;Stillstand;80.2;0;0
2026-03-22 23:00:00;M-004;Stillstand;161.2;0;0
2026-03-22 23:00:00;M-005;Produktion;220.5;45;1
2026-03-23 00:00:00;M-001;Stillstand;77.1;0;0
2026-03-23 00:00:00;M-002;Stillstand;104.8;0;0
2026-03-23 00:00:00;M-003;Stillstand;96.9;0;0
2026-03-23 00:00:00;M-004;Stillstand;98.6;0;0
2026-03-23 00:00:00;M-005;Produktion;220.4;51;0
2026-03-23 01:00:00;M-001;Stillstand;102.1;0;0
2026-03-23 01:00:00;M-002;Stillstand;93.6;0;0
2026-03-23 01:00:00;M-003;Stillstand;84.8;0;0
2026-03-23 01:00:00;M-004;Stillstand;124.0;0;0
2026-03-23 01:00:00;M-005;Produktion;221.4;51;0
2026-03-23 02:00:00;M-001;Stillstand;90.8;0;0
2026-03-23 02:00:00;M-002;Stillstand;142.2;0;0
2026-03-23 02:00:00;M-003;Stillstand;89.3;0;0
2026-03-23 02:00:00;M-004;Stillstand;116.8;0;0
2026-03-23 02:00:00;M-005;Produktion;222.8;39;0
2026-03-23 03:00:00;M-001;Stillstand;130.1;0;0
2026-03-23 03:00:00;M-002;Stillstand;123.5;0;0
2026-03-23 03:00:00;M-003;Stillstand;105.5;0;0
2026-03-23 03:00:00;M-004;Stillstand;137.5;0;0
2026-03-23 03:00:00;M-005;Produktion;218.9;47;2
2026-03-23 04:00:00;M-001;Stillstand;130.1;0;0
2026-03-23 04:00:00;M-002;Stillstand;112.4;0;0
2026-03-23 04:00:00;M-003;Stillstand;120.7;0;0
2026-03-23 04:00:00;M-004;Stillstand;157.3;0;0
2026-03-23 04:00:00;M-005;Produktion;226.3;52;0
2026-03-23 05:00:00;M-001;Stillstand;79.3;0;0
2026-03-23 05:00:00;M-002;Stillstand;114.4;0;0
2026-03-23 05:00:00;M-003;Stillstand;100.0;0;0
2026-03-23 05:00:00;M-004;Stillstand;130.2;0;0
2026-03-23 05:00:00;M-005;Produktion;225.4;50;0
2026-03-23 06:00:00;M-001;Produktion;218.6;40;1
2026-03-23 06:00:00;M-002;Stillstand;86.1;0;0
2026-03-23 06:00:00;M-003;Stillstand;93.1;0;0
2026-03-23 06:00:00;M-004;Stillstand;132.4;0;0
2026-03-23 06:00:00;M-005;Produktion;224.3;45;1
2026-03-23 07:00:00;M-001;Produktion;217.3;39;3
2026-03-23 07:00:00;M-002;Stillstand;131.2;0;0
2026-03-23 07:00:00;M-003;Stillstand;78.7;0;0
2026-03-23 07:00:00;M-004;Stillstand;126.3;0;0
2026-03-23 07:00:00;M-005;Produktion;220.6;44;0
2026-03-23 08:00:00;M-001;Produktion;221.5;40;1
2026-03-23 08:00:00;M-002;Stillstand;103.0;0;0
2026-03-23 08:00:00;M-003;Stillstand;123.2;0;0
2026-03-23 08:00:00;M-004;Stillstand;145.6;0;0
2026-03-23 08:00:00;M-005;Produktion;220.3;51;2
2026-03-23 09:00:00;M-001;Produktion;212.7;36;0
2026-03-23 09:00:00;M-002;Stillstand;94.4;0;0
2026-03-23 09:00:00;M-003;Stillstand;98.9;0;0
2026-03-23 09:00:00;M-004;Stillstand;108.8;0;0
2026-03-23 09:00:00;M-005;Produktion;221.9;47;0
2026-03-23 10:00:00;M-001;Produktion;221.1;42;1
2026-03-23 10:00:00;M-002;Stillstand;124.4;0;0
2026-03-23 10:00:00;M-003;Produktion;209.2;35;1
2026-03-23 10:00:00;M-004;Stillstand;126.4;0;0
2026-03-23 10:00:00;M-005;Produktion;221.6;50;2
2026-03-23 11:00:00;M-001;Produktion;220.0;39;1
2026-03-23 11:00:00;M-002;Stillstand;101.7;0;0
2026-03-23 11:00:00;M-003;Produktion;207.4;37;0
2026-03-23 11:00:00;M-004;Stillstand;123.9;0;0
2026-03-23 11:00:00;M-005;Produktion;224.6;45;2
2026-03-23 12:00:00;M-001;Produktion;218.8;42;2
2026-03-23 12:00:00;M-002;Produktion;235.6;52;4
2026-03-23 12:00:00;M-003;Produktion;206.3;39;0
2026-03-23 12:00:00;M-004;Produktion;246.7;59;2
2026-03-23 12:00:00;M-005;Produktion;220.9;48;1
2026-03-23 13:00:00;M-001;Produktion;215.8;42;0
2026-03-23 13:00:00;M-002;Produktion;231.7;60;2
2026-03-23 13:00:00;M-003;Produktion;210.9;39;0
2026-03-23 13:00:00;M-004;Produktion;248.6;53;0
2026-03-23 13:00:00;M-005;Produktion;224.6;54;3
2026-03-23 14:00:00;M-001;Produktion;219.5;38;0
2026-03-23 14:00:00;M-002;Produktion;238.0;52;0
2026-03-23 14:00:00;M-003;Produktion;205.4;33;0
2026-03-23 14:00:00;M-004;Produktion;249.3;59;1
2026-03-23 14:00:00;M-005;Produktion;226.0;52;1
2026-03-23 15:00:00;M-001;Produktion;220.4;39;0
2026-03-23 15:00:00;M-002;Produktion;231.2;53;1
2026-03-23 15:00:00;M-003;Produktion;208.0;39;0
2026-03-23 15:00:00;M-004;Produktion;244.9;62;2
2026-03-23 15:00:00;M-005;Produktion;221.1;52;1
2026-03-23 16:00:00;M-001;Produktion;219.3;54;2
2026-03-23 16:00:00;M-002;Produktion;234.3;51;3
2026-03-23 16:00:00;M-003;Produktion;206.5;39;0
2026-03-23 16:00:00;M-004;Produktion;253.7;59;4
2026-03-23 16:00:00;M-005;Produktion;221.6;47;1
2026-03-23 17:00:00;M-001;Produktion;214.9;44;1
2026-03-23 17:00:00;M-002;Produktion;228.3;54;0
2026-03-23 17:00:00;M-003;Produktion;205.9;33;1
2026-03-23 17:00:00;M-004;Produktion;243.4;60;0
2026-03-23 17:00:00;M-005;Produktion;222.1;46;1
2026-03-23 18:00:00;M-001;Produktion;214.8;42;0
2026-03-23 18:00:00;M-002;Produktion;229.1;59;0
2026-03-23 18:00:00;M-003;Produktion;204.7;36;2
2026-03-23 18:00:00;M-004;Produktion;244.0;60;3
2026-03-23 18:00:00;M-005;Produktion;216.2;49;0
2026-03-23 19:00:00;M-001;Produktion;215.7;40;1
2026-03-23 19:00:00;M-002;Produktion;232.2;55;2
2026-03-23 19:00:00;M-003;Produktion;201.3;38;0
2026-03-23 19:00:00;M-004;Produktion;246.5;62;1
2026-03-23 19:00:00;M-005;Produktion;223.9;54;0
2026-03-23 20:00:00;M-001;Produktion;217.4;43;1
2026-03-23 20:00:00;M-002;Produktion;229.8;51;1
2026-03-23 20:00:00;M-003;Produktion;205.3;40;0
2026-03-23 20:00:00;M-004;Produktion;246.5;56;5
2026-03-23 20:00:00;M-005;Produktion;216.0;46;0
2026-03-23 21:00:00;M-001;Produktion;211.7;44;0
2026-03-23 21:00:00;M-002;Produktion;230.2;57;3
2026-03-23 21:00:00;M-003;Produktion;207.4;40;1
2026-03-23 21:00:00;M-004;Produktion;243.1;57;3
2026-03-23 21:00:00;M-005;Produktion;221.7;49;1
2026-03-23 22:00:00;M-001;Produktion;215.7;47;1
2026-03-23 22:00:00;M-002;Produktion;230.7;56;2
2026-03-23 22:00:00;M-003;Produktion;204.2;39;1
2026-03-23 22:00:00;M-004;Produktion;245.9;55;1
2026-03-23 22:00:00;M-005;Produktion;218.5;50;0
2026-03-23 23:00:00;M-001;Produktion;213.6;45;1
2026-03-23 23:00:00;M-002;Produktion;233.9;60;0
2026-03-23 23:00:00;M-003;Produktion;203.0;38;1
2026-03-23 23:00:00;M-004;Produktion;245.9;69;0
2026-03-23 23:00:00;M-005;Produktion;217.6;53;3
2026-03-24 00:00:00;M-001;Produktion;214.6;41;1
2026-03-24 00:00:00;M-002;Produktion;228.7;55;2
2026-03-24 00:00:00;M-003;Produktion;208.4;35;0
2026-03-24 00:00:00;M-004;Produktion;244.9;58;2
2026-03-24 00:00:00;M-005;Produktion;217.5;43;0
2026-03-24 01:00:00;M-001;Produktion;212.1;38;1
2026-03-24 01:00:00;M-002;Produktion;230.2;52;1
2026-03-24 01:00:00;M-003;Produktion;204.1;41;0
2026-03-24 01:00:00;M-004;Produktion;244.4;56;2
2026-03-24 01:00:00;M-005;Produktion;219.0;45;1
2026-03-24 02:00:00;M-001;Produktion;211.7;37;2
2026-03-24 02:00:00;M-002;Produktion;229.9;59;0
2026-03-24 02:00:00;M-003;Produktion;206.5;30;0
2026-03-24 02:00:00;M-004;Produktion;244.4;60;2
2026-03-24 02:00:00;M-005;Produktion;222.2;48;0
2026-03-24 03:00:00;M-001;Produktion;215.5;38;1
2026-03-24 03:00:00;M-002;Produktion;230.0;53;2
2026-03-24 03:00:00;M-003;Produktion;202.8;34;1
2026-03-24 03:00:00;M-004;Produktion;241.8;48;1
2026-03-24 03:00:00;M-005;Produktion;223.6;43;0
2026-03-24 04:00:00;M-001;Produktion;217.6;40;0
2026-03-24 04:00:00;M-002;Produktion;232.3;42;1
2026-03-24 04:00:00;M-003;Produktion;207.9;43;0
2026-03-24 04:00:00;M-004;Produktion;245.6;59;2
2026-03-24 04:00:00;M-005;Produktion;215.6;48;0
2026-03-24 05:00:00;M-001;Produktion;215.4;47;1
2026-03-24 05:00:00;M-002;Produktion;233.4;50;1
2026-03-24 05:00:00;M-003;Produktion;204.3;37;0
2026-03-24 05:00:00;M-004;Produktion;248.7;60;3
2026-03-24 05:00:00;M-005;Produktion;219.8;46;2
2026-03-24 06:00:00;M-001;Produktion;213.4;41;1
2026-03-24 06:00:00;M-002;Produktion;230.5;52;0
2026-03-24 06:00:00;M-003;Produktion;207.9;36;0
2026-03-24 06:00:00;M-004;Produktion;248.6;56;0
2026-03-24 06:00:00;M-005;Produktion;217.3;46;0
2026-03-24 07:00:00;M-001;Produktion;214.2;45;0
2026-03-24 07:00:00;M-002;Produktion;234.3;52;1
2026-03-24 07:00:00;M-003;Produktion;207.7;36;0
2026-03-24 07:00:00;M-004;Produktion;244.7;55;2
2026-03-24 07:00:00;M-005;Produktion;217.6;45;1
2026-03-24 08:00:00;M-001;Produktion;214.2;48;1
2026-03-24 08:00:00;M-002;Produktion;229.6;55;1
2026-03-24 08:00:00;M-003;Produktion;206.6;43;0
2026-03-24 08:00:00;M-004;Produktion;247.3;58;2
2026-03-24 08:00:00;M-005;Produktion;221.9;53;1
2026-03-24 09:00:00;M-001;Produktion;217.1;47;1
2026-03-24 09:00:00;M-002;Produktion;228.6;47;3
2026-03-24 09:00:00;M-003;Produktion;206.0;37;0
2026-03-24 09:00:00;M-004;Produktion;245.3;64;1
2026-03-24 09:00:00;M-005;Produktion;216.5;48;2
2026-03-24 10:00:00;M-001;Produktion;220.7;35;1
2026-03-24 10:00:00;M-002;Produktion;235.4;52;1
2026-03-24 10:00:00;M-003;Produktion;212.3;42;0
2026-03-24 10:00:00;M-004;Produktion;247.1;54;2
2026-03-24 10:00:00;M-005;Produktion;229.0;46;3
2026-03-24 11:00:00;M-001;Produktion;222.6;41;0
2026-03-24 11:00:00;M-002;Produktion;228.2;49;2
2026-03-24 11:00:00;M-003;Produktion;214.6;38;0
2026-03-24 11:00:00;M-004;Produktion;246.4;57;1
2026-03-24 11:00:00;M-005;Produktion;222.8;44;0
2026-03-24 12:00:00;M-001;Produktion;216.5;47;1
2026-03-24 12:00:00;M-002;Produktion;234.8;53;2
2026-03-24 12:00:00;M-003;Wartung;53.5;0;0
2026-03-24 12:00:00;M-004;Produktion;247.1;62;3
2026-03-24 12:00:00;M-005;Produktion;222.6;47;0
2026-03-24 13:00:00;M-001;Produktion;216.6;40;0
2026-03-24 13:00:00;M-002;Produktion;237.1;52;0
2026-03-24 13:00:00;M-003;Wartung;40.4;0;0
2026-03-24 13:00:00;M-004;Produktion;245.7;61;2
2026-03-24 13:00:00;M-005;Produktion;225.4;43;1
2026-03-24 14:00:00;M-001;Produktion;217.9;43;0
2026-03-24 14:00:00;M-002;Produktion;232.0;47;3
2026-03-24 14:00:00;M-003;Wartung;37.2;0;0
2026-03-24 14:00:00;M-004;Produktion;248.4;60;3
2026-03-24 14:00:00;M-005;Produktion;223.4;52;0
2026-03-24 15:00:00;M-001;Produktion;218.8;42;1
2026-03-24 15:00:00;M-002;Stillstand;136.0;0;0
2026-03-24 15:00:00;M-003;Wartung;58.5;0;0
2026-03-24 15:00:00;M-004;Produktion;247.0;66;2
2026-03-24 15:00:00;M-005;Produktion;222.9;50;0
2026-03-24 16:00:00;M-001;Produktion;220.2;39;0
2026-03-24 16:00:00;M-002;Stillstand;126.4;0;0
2026-03-24 16:00:00;M-003;Wartung;30.0;0;0
2026-03-24 16:00:00;M-004;Produktion;246.9;56;2
2026-03-24 16:00:00;M-005;Produktion;219.7;49;0
2026-03-24 17:00:00;M-001;Produktion;209.5;42;1
2026-03-24 17:00:00;M-002;Stillstand;101.3;0;0
2026-03-24 17:00:00;M-003;Wartung;31.5;0;0
2026-03-24 17:00:00;M-004;Produktion;248.2;65;1
2026-03-24 17:00:00;M-005;Produktion;221.7;45;0
2026-03-24 18:00:00;M-001;Produktion;212.5;44;0
2026-03-24 18:00:00;M-002;Produktion;230.3;57;0
2026-03-24 18:00:00;M-003;Wartung;29.3;0;0
2026-03-24 18:00:00;M-004;Produktion;241.3;58;2
2026-03-24 18:00:00;M-005;Produktion;219.0;49;0
2026-03-24 19:00:00;M-001;Produktion;214.7;43;1
2026-03-24 19:00:00;M-002;Produktion;232.9;59;0
2026-03-24 19:00:00;M-003;Produktion;207.4;38;0
2026-03-24 19:00:00;M-004;Produktion;240.5;66;2
2026-03-24 19:00:00;M-005;Produktion;221.2;52;1
2026-03-24 20:00:00;M-001;Produktion;211.8;42;1
2026-03-24 20:00:00;M-002;Produktion;231.2;52;1
2026-03-24 20:00:00;M-003;Produktion;203.3;38;1
2026-03-24 20:00:00;M-004;Produktion;245.4;61;3
2026-03-24 20:00:00;M-005;Produktion;219.4;47;3
2026-03-24 21:00:00;M-001;Produktion;213.9;43;2
2026-03-24 21:00:00;M-002;Produktion;233.4;47;1
2026-03-24 21:00:00;M-003;Produktion;203.1;40;1
2026-03-24 21:00:00;M-004;Produktion;242.8;57;3
2026-03-24 21:00:00;M-005;Produktion;220.2;50;2
2026-03-24 22:00:00;M-001;Produktion;217.2;41;1
2026-03-24 22:00:00;M-002;Produktion;228.3;59;2
2026-03-24 22:00:00;M-003;Produktion;205.0;37;0
2026-03-24 22:00:00;M-004;Produktion;245.4;62;2
2026-03-24 22:00:00;M-005;Produktion;217.3;49;1
2026-03-24 23:00:00;M-001;Produktion;212.7;46;1
2026-03-24 23:00:00;M-002;Produktion;229.8;61;3
2026-03-24 23:00:00;M-003;Produktion;203.0;43;0
2026-03-24 23:00:00;M-004;Produktion;245.6;49;0
2026-03-24 23:00:00;M-005;Produktion;214.0;53;1
2026-03-25 00:00:00;M-001;Produktion;214.5;40;0
2026-03-25 00:00:00;M-002;Produktion;229.7;57;1
2026-03-25 00:00:00;M-003;Produktion;208.5;34;0
2026-03-25 00:00:00;M-004;Produktion;249.7;54;3
2026-03-25 00:00:00;M-005;Produktion;221.9;46;0
2026-03-25 01:00:00;M-001;Produktion;208.3;39;0
2026-03-25 01:00:00;M-002;Produktion;229.6;64;4
2026-03-25 01:00:00;M-003;Produktion;202.2;34;0
2026-03-25 01:00:00;M-004;Produktion;245.4;57;4
2026-03-25 01:00:00;M-005;Produktion;220.4;44;0
2026-03-25 02:00:00;M-001;Produktion;212.9;38;1
2026-03-25 02:00:00;M-002;Produktion;232.3;56;2
2026-03-25 02:00:00;M-003;Produktion;203.2;37;0
2026-03-25 02:00:00;M-004;Produktion;246.1;64;2
2026-03-25 02:00:00;M-005;Produktion;216.4;49;0
2026-03-25 03:00:00;M-001;Produktion;212.5;39;1
2026-03-25 03:00:00;M-002;Produktion;229.7;56;1
2026-03-25 03:00:00;M-003;Produktion;205.1;40;1
2026-03-25 03:00:00;M-004;Produktion;245.3;58;4
2026-03-25 03:00:00;M-005;Produktion;218.5;47;0
2026-03-25 04:00:00;M-001;Produktion;217.0;47;3
2026-03-25 04:00:00;M-002;Produktion;226.3;56;2
2026-03-25 04:00:00;M-003;Produktion;203.2;38;1
2026-03-25 04:00:00;M-004;Produktion;244.5;64;1
2026-03-25 04:00:00;M-005;Produktion;221.6;52;3
2026-03-25 05:00:00;M-001;Produktion;213.5;37;1
2026-03-25 05:00:00;M-002;Produktion;227.5;57;0
2026-03-25 05:00:00;M-003;Produktion;203.0;36;0
2026-03-25 05:00:00;M-004;Produktion;250.8;61;1
2026-03-25 05:00:00;M-005;Produktion;221.9;43;0
2026-03-25 06:00:00;M-001;Produktion;218.3;39;1
2026-03-25 06:00:00;M-002;Produktion;231.1;53;0
2026-03-25 06:00:00;M-003;Produktion;207.7;34;0
2026-03-25 06:00:00;M-004;Produktion;243.9;60;2
2026-03-25 06:00:00;M-005;Produktion;221.0;51;1
2026-03-25 07:00:00;M-001;Produktion;220.0;42;0
2026-03-25 07:00:00;M-002;Produktion;229.5;51;3
2026-03-25 07:00:00;M-003;Produktion;202.9;40;0
2026-03-25 07:00:00;M-004;Produktion;245.5;65;1
2026-03-25 07:00:00;M-005;Produktion;221.2;51;1
2026-03-25 08:00:00;M-001;Produktion;215.1;35;1
2026-03-25 08:00:00;M-002;Produktion;229.9;54;1
2026-03-25 08:00:00;M-003;Produktion;203.7;36;0
2026-03-25 08:00:00;M-004;Produktion;243.6;59;6
2026-03-25 08:00:00;M-005;Produktion;215.4;49;3
2026-03-25 09:00:00;M-001;Produktion;217.5;43;0
2026-03-25 09:00:00;M-002;Produktion;229.4;52;1
2026-03-25 09:00:00;M-003;Produktion;209.6;40;0
2026-03-25 09:00:00;M-004;Produktion;244.3;58;3
2026-03-25 09:00:00;M-005;Produktion;218.0;42;3
2026-03-25 10:00:00;M-001;Produktion;215.5;47;3
2026-03-25 10:00:00;M-002;Produktion;235.4;53;1
2026-03-25 10:00:00;M-003;Produktion;206.0;36;1
2026-03-25 10:00:00;M-004;Produktion;244.7;69;3
2026-03-25 10:00:00;M-005;Produktion;230.2;51;1
2026-03-25 11:00:00;M-001;Produktion;218.2;41;1
2026-03-25 11:00:00;M-002;Produktion;236.5;54;0
2026-03-25 11:00:00;M-003;Produktion;210.9;39;0
2026-03-25 11:00:00;M-004;Produktion;248.5;61;1
2026-03-25 11:00:00;M-005;Produktion;221.2;49;2
2026-03-25 12:00:00;M-001;Produktion;218.8;46;0
